"nom_sci","xcoord","ycoord","annee","code_spe","groupe"
"Meles meles","283922.834223","6775731.47387","2018","7","3"
"Meles meles","294833.639","6763701.577","2018","7","3"
"Meles meles","287836.129952","6731032.38804","2018","7","3"
"Sus scrofa","277310.2089","6740023.2982","2018","10","3"
"Sus scrofa","277310.2089","6740023.2982","2018","10","3"
"Sus scrofa","277310.2089","6740023.2982","2018","10","3"
"Meles meles","285523.614292","6733329.5734","2018","7","3"
"Meles meles","349926.528621","6775530.16253","2014","7","3"
"Meles meles","349940.960744","6775729.53656","2014","7","3"
"Meles meles","350237.134556","6777291.1669","2014","7","3"
"Meles meles","349665.824028","6764400.48284","2014","7","3"
"Meles meles","378972.090665","6783965.0231","2014","7","3"
"Sus scrofa","362738.313373","6788612.72802","2014","10","3"
"Sus scrofa","396137.587395","6784447.20608","2014","10","3"
"Meles meles","375569.274178","6785375.03015","2014","7","3"
"Sus scrofa","390750.355928","6782932.70552","2014","10","3"
"Meles meles","381097.230074","6820347.04911","2014","7","3"
"Meles meles","380236.780939","6825617.04317","2014","7","3"
"Meles meles","380295.631779","6828444.94947","2014","7","3"
"Sus scrofa","381429.034778","6812299.07408","2014","10","3"
"Sus scrofa","381305.207347","6812082.88709","2014","10","3"
"Meles meles","381104.95435","6821690.29051","2014","7","3"
"Sus scrofa","347291.84658","6750822.39383","2014","10","3"
"Sus scrofa","351162.185","6770058.161","2014","10","3"
"Sus scrofa","351162.185","6770058.161","2014","10","3"
"Meles meles","349362.055379","6757698.0178","2014","7","3"
"Meles meles","350315.247","6777783.876","2014","7","3"
"Meles meles","349885.194273","6774630.2617","2014","7","3"
"Meles meles","350696.279778","6768057.76673","2014","7","3"
"Sus scrofa","348201.433427","6752340.68767","2014","10","3"
"Sus scrofa","359900.717853","6789535.11443","2014","10","3"
"Sus scrofa","381472.194297","6816579.387","2014","10","3"
"Meles meles","367176.782","6801881.254","2014","7","3"
"Sus scrofa","375495.225179","6807874.09842","2014","10","3"
"Meles meles","374999.355","6807540.61","2014","7","3"
"Meles meles","376601.374","6808728.643","2014","7","3"
"Meles meles","349148.818","6755142.611","2014","7","3"
"Meles meles","350737.195","6768151.4","2014","7","3"
"Meles meles","371242.386628","6786927.88818","2014","7","3"
"Meles meles","371242.386628","6786927.88818","2014","7","3"
"Meles meles","398917.527","6783652.11","2014","7","3"
"Sus scrofa","380462.38","6783791.356","2014","10","3"
"Sus scrofa","361797.300534","6788934.60765","2014","10","3"
"Sus scrofa","393073.992","6784095.428","2014","10","3"
"Sus scrofa","361699.555737","6788956.9959","2014","10","3"
"Meles meles","367553.839596","6787589.25608","2014","7","3"
"Capreolus capreolus","389884.201988","6782709.59624","2014","9","4"
"Meles meles","330205.378926","6799029.96586","2014","7","3"
"Meles meles","319193.442044","6806497.54353","2014","7","3"
"Meles meles","337818.8273","6784919.17481","2014","7","3"
"Capreolus capreolus","324243.914106","6781247.22913","2014","9","4"
"Meles meles","330644.673","6782589.908","2014","7","3"
"Capreolus capreolus","338438.632436","6785069.97214","2014","9","4"
"Meles meles","321852.680584","6779716.64217","2014","7","3"
"Meles meles","359134.642571","6792281.88887","2014","7","3"
"Meles meles","356671.928735","6792776.22133","2014","7","3"
"Meles meles","346209.875807","6788453.05436","2014","7","3"
"Meles meles","346209.875807","6788453.05436","2014","7","3"
"Meles meles","376729.12087","6808881.13887","2014","7","3"
"Capreolus capreolus","381160.912944","6811876.56561","2014","9","4"
"Capreolus capreolus","368260.177859","6802486.57621","2014","9","4"
"Sus scrofa","381585.422584","6812664.33523","2014","10","3"
"Capreolus capreolus","350424.69","6767199.355","2014","9","4"
"Meles meles","350526.525994","6779468.74837","2014","7","3"
"Capreolus capreolus","365873.36132","6787650.83634","2014","9","4"
"Meles meles","388185.727062","6782728.36291","2014","7","3"
"Capreolus capreolus","393843.829189","6784315.4724","2014","9","4"
"Capreolus capreolus","360444.132991","6789255.97634","2014","9","4"
"Capreolus capreolus","360925.033287","6789139.7218","2014","9","4"
"Capreolus capreolus","360295.403132","6789289.85033","2014","9","4"
"Capreolus capreolus","391613.433366","6783445.62915","2014","9","4"
"Capreolus capreolus","367553.839596","6787589.25608","2014","9","4"
"Capreolus capreolus","385211.285754","6783052.89952","2014","9","4"
"Meles meles","326034.373011","6801404.72367","2014","7","3"
"Capreolus capreolus","319902.313425","6805081.2818","2014","9","4"
"Capreolus capreolus","339519.918189","6795578.53312","2014","9","4"
"Capreolus capreolus","344441.237","6793519.628","2014","9","4"
"Capreolus capreolus","327052.895709","6799841.15565","2014","9","4"
"Capreolus capreolus","336979.923","6784604.015","2014","9","4"
"Capreolus capreolus","338341.624039","6785053.33349","2014","9","4"
"Capreolus capreolus","331942.119796","6782969.3852","2014","9","4"
"Capreolus capreolus","313505.096088","6799387.63971","2014","9","4"
"Capreolus capreolus","381698.625855","6813103.76478","2014","9","4"
"Meles meles","381720.231447","6813250.90364","2014","7","3"
"Capreolus capreolus","380065.231094","6811018.93104","2014","9","4"
"Sus scrofa","380406.650451","6824531.2951","2014","10","3"
"Sus scrofa","380406.650451","6824531.2951","2014","10","3"
"Sus scrofa","380406.650451","6824531.2951","2014","10","3"
"Sus scrofa","380406.650451","6824531.2951","2014","10","3"
"Capreolus capreolus","373433.319595","6805834.62483","2014","9","4"
"Meles meles","380577.671558","6823700.0809","2014","7","3"
"Capreolus capreolus","380170.292527","6826110.68511","2014","9","4"
"Capreolus capreolus","380860.902662","6823007.40655","2014","9","4"
"Capreolus capreolus","372801.856806","6805022.04624","2014","9","4"
"Capreolus capreolus","380795.242461","6823163.83902","2014","9","4"
"Capreolus capreolus","365058.822058","6800274.30687","2014","9","4"
"Capreolus capreolus","380629.302137","6823559.58655","2014","9","4"
"Meles meles","376926.37921","6809167.80581","2014","7","3"
"Capreolus capreolus","358298.02998","6794091.53086","2014","9","4"
"Capreolus capreolus","366114.387073","6800817.48408","2014","9","4"
"Meles meles","369736.693673","6802921.39872","2014","7","3"
"Meles meles","378874.124066","6783986.10794","2014","7","3"
"Capreolus capreolus","377446.299696","6784546.66282","2014","9","4"
"Capreolus capreolus","340199.575179","6795461.11621","2014","9","4"
"Capreolus capreolus","380275.954108","6827500.47999","2014","9","4"
"Capreolus capreolus","380227.144","6828791.437","2014","9","4"
"Capreolus capreolus","374145.37576","6806854.86475","2014","9","4"
"Meles meles","381706.694625","6813152.67969","2014","7","3"
"Meles meles","367176.782","6801881.254","2014","7","3"
"Capreolus capreolus","368214.349021","6802467.20087","2014","9","4"
"Meles meles","350573.664","6779765.055","2014","7","3"
"Sus scrofa","328061.273098","6799227.49641","2014","10","3"
"Capreolus capreolus","339331.396277","6795643.83344","2014","9","4"
"Meles meles","330306.375992","6799008.01819","2014","7","3"
"Meles meles","328607.226617","6782081.75931","2014","7","3"
"Capreolus capreolus","381107.429885","6821790.46024","2014","9","4"
"Sus scrofa","373601.148","6806141.532","2014","10","3"
"Meles meles","380562.012598","6823747.45913","2014","7","3"
"Meles meles","381323.603674","6815793.14087","2014","7","3"
"Meles meles","392791.381105","6783995.0792","2014","7","3"
"Meles meles","372876.133","6786163.009","2014","7","3"
"Sus scrofa","350102.095","6766247.499","2014","10","3"
"Meles meles","350315.247","6777783.876","2014","7","3"
"Sus scrofa","360048.771289","6789313.7342","2014","10","3"
"Sus scrofa","360048.771289","6789313.7342","2014","10","3"
"Sus scrofa","360048.771289","6789313.7342","2014","10","3"
"Meles meles","383249.368195","6783406.17221","2014","7","3"
"Sus scrofa","358220.00553","6788625.85241","2014","10","3"
"Sus scrofa","360039.435065","6789655.5608","2014","10","3"
"Meles meles","370697.077158","6803207.00456","2014","7","3"
"Capreolus capreolus","371467.800542","6803666.34718","2014","9","4"
"Capreolus capreolus","350793.538","6780739.034","2014","9","4"
"Meles meles","350439.899","6778774.033","2014","7","3"
"Capreolus capreolus","381664.34865","6783654.6637","2014","9","4"
"Capreolus capreolus","377839.836042","6784343.80487","2014","9","4"
"Capreolus capreolus","396529.373019","6784368.8334","2014","9","4"
"Capreolus capreolus","364248.110055","6788169.424","2014","9","4"
"Capreolus capreolus","393026.607443","6784079.51255","2014","9","4"
"Capreolus capreolus","380864.343239","6783749.85002","2014","9","4"
"Capreolus capreolus","381461.711","6783678.175","2014","9","4"
"Capreolus capreolus","380163.952449","6783819.28906","2014","9","4"
"Capreolus capreolus","322545.726615","6802339.02527","2014","9","4"
"Capreolus capreolus","336853.548539","6796823.09617","2014","9","4"
"Capreolus capreolus","328316.727654","6782008.06645","2014","9","4"
"Meles meles","332182.492711","6783027.36109","2014","7","3"
"Capreolus capreolus","351758.794823","6785870.45694","2014","9","4"
"Capreolus capreolus","350465.873","6792336.565","2014","9","4"
"Capreolus capreolus","350383.676821","6792275.33952","2014","9","4"
"Capreolus capreolus","358334.957797","6793095.51923","2014","9","4"
"Sus scrofa","353149.483","6785907.378","2014","10","3"
"Capreolus capreolus","398714.821896","6809552.35503","2014","9","4"
"Capreolus capreolus","372801.856806","6805022.04624","2014","9","4"
"Capreolus capreolus","377525.433923","6809902.00462","2014","9","4"
"Capreolus capreolus","374010.926734","6806707.0907","2014","9","4"
"Capreolus capreolus","375412.865955","6807818.09213","2014","9","4"
"Capreolus capreolus","359003.986977","6794787.16245","2014","9","4"
"Capreolus capreolus","380245.686959","6811105.64112","2014","9","4"
"Capreolus capreolus","349448.411","6761656.835","2014","9","4"
"Capreolus capreolus","369292.571808","6787265.58163","2014","9","4"
"Meles meles","335566.526029","6796825.30771","2014","7","3"
"Capreolus capreolus","349121.052","6788880.039","2014","9","4"
"Capreolus capreolus","359851.551326","6791361.52355","2014","9","4"
"Capreolus capreolus","359851.551326","6791361.52355","2014","9","4"
"Capreolus capreolus","381403.612764","6818173.76721","2014","9","4"
"Meles meles","380221.615662","6825715.73696","2014","7","3"
"Meles meles","374916.601965","6807484.80239","2014","7","3"
"Capreolus capreolus","372801.856806","6805022.04624","2014","9","4"
"Meles meles","378096.154653","6810301.63074","2014","7","3"
"Meles meles","380282.864733","6825321.05307","2014","7","3"
"Capreolus capreolus","381210.758105","6819355.74482","2014","9","4"
"Capreolus capreolus","381720.231447","6813250.90364","2014","9","4"
"Sus scrofa","350737.195","6768151.4","2014","10","3"
"Sus scrofa","347274.951996","6745339.18332","2014","10","3"
"Sus scrofa","360147.947462","6789310.07253","2014","10","3"
"Sus scrofa","344764.378902","6793303.14095","2014","10","3"
"Sus scrofa","343407.214216","6794302.14486","2014","10","3"
"Sus scrofa","332542.639337","6798707.10575","2014","10","3"
"Sus scrofa","359939.886976","6789731.79033","2014","10","3"
"Sus scrofa","359939.886976","6789731.79033","2014","10","3"
"Sus scrofa","359939.886976","6789731.79033","2014","10","3"
"Sus scrofa","359942.108496","6789782.0801","2014","10","3"
"Sus scrofa","359935.534153","6789681.65447","2014","10","3"
"Sus scrofa","359935.534153","6789681.65447","2014","10","3"
"Sus scrofa","359935.534153","6789681.65447","2014","10","3"
"Meles meles","357617.550728","6793266.93147","2014","7","3"
"Capreolus capreolus","350723.882671","6792483.06258","2014","9","4"
"Sus scrofa","381457.030219","6816480.25841","2014","10","3"
"Sus scrofa","351122.232605","6770252.8875","2014","10","3"
"Meles meles","348620.828762","6753580.65558","2014","7","3"
"Sus scrofa","350737.195","6768151.4","2014","10","3"
"Meles meles","380764.64459","6783760.602","2014","7","3"
"Capreolus capreolus","366144.079878","6787618.17375","2014","9","4"
"Meles meles","394331.935382","6784413.9795","2014","7","3"
"Sus scrofa","380515.318536","6783786.66414","2014","10","3"
"Sus scrofa","331288.785732","6799014.1302","2014","10","3"
"Sus scrofa","326956.338724","6799952.72592","2014","10","3"
"Sus scrofa","329119.933","6798987.959","2014","10","3"
"Sus scrofa","329119.933","6798987.959","2014","10","3"
"Capreolus capreolus","327272.542","6799640.07","2014","9","4"
"Sus scrofa","341582.945903","6785316.2545","2014","10","3"
"Sus scrofa","320938.911968","6800670.26395","2014","10","3"
"Sus scrofa","358017.769","6793244.039","2014","10","3"
"Sus scrofa","358066.229471","6793230.30945","2014","10","3"
"Sus scrofa","345895.139","6792212.227","2014","10","3"
"Capreolus capreolus","349568.809","6791330.722","2014","9","4"
"Sus scrofa","381720.231447","6813250.90364","2014","10","3"
"Sus scrofa","381515.078017","6814719.0121","2014","10","3"
"Sus scrofa","381514.020613","6812478.8033","2014","10","3"
"Meles meles","380174.107","6826809.341","2014","7","3"
"Meles meles","371617.054698","6803796.87494","2014","7","3"
"Meles meles","380783.593486","6823191.41924","2014","7","3"
"Sus scrofa","378458.823403","6810467.34047","2014","10","3"
"Sus scrofa","346895.047","6748789.722","2014","10","3"
"Capreolus capreolus","350752.716","6772007.181","2014","9","4"
"Sus scrofa","393552.750965","6784241.42935","2014","10","3"
"Capreolus capreolus","328525.737197","6799067.83347","2014","9","4"
"Capreolus capreolus","331778.077019","6798910.23474","2014","9","4"
"Meles meles","326258.724423","6801213.45655","2014","7","3"
"Sus scrofa","326886.471872","6800086.06443","2014","10","3"
"Sus scrofa","326886.471872","6800086.06443","2014","10","3"
"Sus scrofa","326886.471872","6800086.06443","2014","10","3"
"Sus scrofa","325291.637","6801676.634","2014","10","3"
"Sus scrofa","327868.008846","6799286.9566","2014","10","3"
"Sus scrofa","326943.066691","6781859.24778","2014","10","3"
"Capreolus capreolus","381455.45501","6817773.27231","2014","9","4"
"Sus scrofa","381445.4109","6817872.32085","2014","10","3"
"Meles meles","342451.698821","6697929.212","2014","7","3"
"Meles meles","340538.47528","6700303.18854","2014","7","3"
"Sus scrofa","353491.726495","6684280.13755","2014","10","3"
"Capreolus capreolus","382922.509455","6679944.23434","2014","9","4"
"Meles meles","382166.781736","6680710.92321","2014","7","3"
"Meles meles","395492.509332","6674184.34163","2014","7","3"
"Meles meles","405247.750497","6665299.39677","2014","7","3"
"Meles meles","348722.07","6705598.558","2014","7","3"
"Sus scrofa","349509.895866","6700810.37593","2014","10","3"
"Meles meles","352364.759","6696711.583","2014","7","3"
"Sus scrofa","350714.898","6737046.458","2014","10","3"
"Meles meles","350739.133","6717045.441","2014","7","3"
