"nom_vern","nom_sci","id_obs","date","annee","xcoord","ycoord","source"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2019/01/15 00:00:00.000",2019,465446.865982615,6678413.35177444,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2018/03/11 00:00:00.000",2018,480886.024865623,6699180.05257822,"LPO anjoux"
"Blaireau européen","Meles meles","ad23d77eda252242b211217b742c779298241623","2015/11/10 00:00:00.000",2015,400081.90656178,6809057.46559503,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2015/07/12 00:00:00.000",2015,484067.706422855,6699274.50465674,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d9e6dc571df2ffd191921b6e1bc92399d987fa2f","2019/05/18 00:00:00.000",2019,415521.613536076,6811887.37595361,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2017/09/05 00:00:00.000",2017,416767.592301401,6671037.18752957,"LPO anjoux"
"Blaireau européen","Meles meles","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2017/09/05 00:00:00.000",2017,453413.064745614,6694700.91029449,"LPO anjoux"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2014/01/18 00:00:00.000",2014,454141.224515841,6694557.5047234,"LPO anjoux"
"Sanglier","Sus scrofa","98d11dbd2f7757aa72cd444806ea419a0a060e14","2017/03/02 00:00:00.000",2017,455011.781727496,6697962.91238806,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","0263b7c51a26005b120f828af440974d7a29df30","2014/01/26 00:00:00.000",2014,484510.666880659,6706867.12735597,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2015/06/19 00:00:00.000",2015,478035.610220665,6698658.27118537,"LPO anjoux"
"Blaireau européen","Meles meles","446691511272946faa2ce0830847e1e70e86c3e0","2016/10/21 00:00:00.000",2016,389590.033942917,6743202.25076132,"LPO anjoux"
"Blaireau européen","Meles meles","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2016/10/21 00:00:00.000",2016,389599.994494326,6743197.15234555,"LPO anjoux"
"Blaireau européen","Meles meles","8534d19d67d629d14275beafa3418a5bcfc0496c","2018/06/01 00:00:00.000",2018,452719.561295953,6703756.90430401,"LPO anjoux"
"Sanglier","Sus scrofa","e79dd5402c1ffde0be91f164f06a9a2a53012493","2020/10/02 00:00:00.000",2020,443057.32382393,6734292.55722173,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","830ea3f4c310909c26c1c225a10c9a4d95f62b11","2021/03/07 00:00:00.000",2021,440453.444969535,6705356.11919263,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2018/07/06 00:00:00.000",2018,391804.201588508,6719246.37553005,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2018/07/06 00:00:00.000",2018,391377.625305882,6719201.68114025,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7c6cf86e10d50f4a9a4ec1e8d1652d7ead8772b1","2020/12/07 00:00:00.000",2020,401152.821406063,6687471.79624545,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2014/11/12 00:00:00.000",2014,463482.92539853,6707539.37670172,"LPO anjoux"
"Sanglier","Sus scrofa","e79dd5402c1ffde0be91f164f06a9a2a53012493","2015/07/04 00:00:00.000",2015,396179.758817458,6699286.95970533,"LPO anjoux"
"Sanglier","Sus scrofa","39f5a14b14544d4b438f5022487efe7cfdc31309","2014/11/12 00:00:00.000",2014,463482.92539853,6707539.37670172,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2014/11/26 00:00:00.000",2014,448701.033278074,6718787.86295016,"LPO anjoux"
"Blaireau européen","Meles meles","966689559eb6904bdd191f9fee198d46b0b784d8","2014/09/29 00:00:00.000",2014,380957.412487337,6675175.2163572,"LPO anjoux"
"Sanglier","Sus scrofa","b6ecbae14395b04e57358a2a7047050ebbd5a156","2016/02/07 00:00:00.000",2016,468046.250835636,6712036.15605701,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/09 00:00:00.000",2017,452736.812030136,6701119.57748413,"LPO anjoux"
"Blaireau européen","Meles meles","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/09 00:00:00.000",2017,452736.812030136,6701119.57748413,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2014/11/26 00:00:00.000",2014,448647.714307331,6718841.77429633,"LPO anjoux"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2015/04/19 00:00:00.000",2015,467000.113399308,6678835.3705427,"LPO anjoux"
"Sanglier","Sus scrofa","b6ecbae14395b04e57358a2a7047050ebbd5a156","2018/07/07 00:00:00.000",2018,452950.60494295,6692775.11814967,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d9e6dc571df2ffd191921b6e1bc92399d987fa2f","2018/03/13 00:00:00.000",2018,426959.780828629,6769220.66303603,"LPO anjoux"
"Sanglier","Sus scrofa","98d11dbd2f7757aa72cd444806ea419a0a060e14","2015/04/19 00:00:00.000",2015,467000.113399308,6678835.3705427,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/06/11 00:00:00.000",2015,448968.998272423,6672434.60942926,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/06/11 00:00:00.000",2015,447774.022212472,6673312.99408907,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/10/21 00:00:00.000",2016,466602.692221705,6704208.91576844,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2020/06/02 00:00:00.000",2020,387314.190634971,6737740.72483003,"LPO anjoux"
"Blaireau européen","Meles meles","3dc5f8b6c45a5dbce2e71807b17a48fdf2ada924","2020/11/14 00:00:00.000",2020,367991.075724455,6676643.40853716,"LPO anjoux"
"Blaireau européen","Meles meles","8534d19d67d629d14275beafa3418a5bcfc0496c","2016/03/25 00:00:00.000",2016,468164.149483808,6720154.52284634,"LPO anjoux"
"Blaireau européen","Meles meles","8534d19d67d629d14275beafa3418a5bcfc0496c","2016/03/25 00:00:00.000",2016,467923.763365404,6720068.28375563,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2019/01/02 00:00:00.000",2019,398240.426664208,6687473.37835597,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2019/01/17 00:00:00.000",2019,428691.009583827,6698014.56955131,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2014/10/21 00:00:00.000",2014,417243.784532982,6724550.92919547,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2014/10/21 00:00:00.000",2014,417243.784532982,6724550.92919547,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","6be7bff12414ad918b95409b970f2b883db2cc44","2021/03/16 00:00:00.000",2021,421510.867596597,6668842.37353549,"LPO anjoux"
"Sanglier","Sus scrofa","39f5a14b14544d4b438f5022487efe7cfdc31309","2015/06/19 00:00:00.000",2015,478289.450498067,6698835.89139845,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2021/03/16 00:00:00.000",2021,421510.867596597,6668842.37353549,"LPO anjoux"
"Sanglier","Sus scrofa","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2016/01/17 00:00:00.000",2016,459774.885228726,6696106.0325128,"LPO anjoux"
"Sanglier","Sus scrofa","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2020/02/21 00:00:00.000",2020,460434.409827215,6696004.9421142,"LPO anjoux"
"Sanglier","Sus scrofa","cde09c9e104b485524561844ecf8deb2d7a2ba91","2016/06/28 00:00:00.000",2016,410427.196468545,6744241.10200396,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","cde09c9e104b485524561844ecf8deb2d7a2ba91","2016/06/28 00:00:00.000",2016,410427.196468545,6744241.10200396,"LPO anjoux"
"Sanglier","Sus scrofa","8a18848fe8c85c3bcfe7c61271078b80c55f36f8","2017/09/05 00:00:00.000",2017,420568.50059284,6771139.75850566,"LPO anjoux"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2019/05/21 00:00:00.000",2019,467870.735620891,6721016.96682574,"LPO anjoux"
"Blaireau européen","Meles meles","50fef9f789a8b59e148a0fd379752937868fab7b","2021/02/04 00:00:00.000",2021,378487.320619485,6703072.11114828,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/13 00:00:00.000",2017,471880.870853269,6716726.64880335,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/13 00:00:00.000",2017,471848.643446789,6716917.10493323,"LPO anjoux"
"Sanglier","Sus scrofa","8534d19d67d629d14275beafa3418a5bcfc0496c","2017/09/12 00:00:00.000",2017,472272.501871515,6682629.67618964,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2017/09/12 00:00:00.000",2017,472272.501871515,6682629.67618964,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2016/03/25 00:00:00.000",2016,467915.647263727,6720863.55067855,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","85648d54b23a31f3146b91d7a5ef1c3545fe91c7","2018/03/15 00:00:00.000",2018,423415.813778075,6705589.05363544,"LPO anjoux"
"Sanglier","Sus scrofa","1c13bb5dc4505ba95fd0ab31189ea4912cfcb4bf","2019/01/21 00:00:00.000",2019,423868.109966205,6706209.02026589,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/07/15 00:00:00.000",2016,475043.467214254,6682122.98478222,"LPO anjoux"
"Blaireau européen","Meles meles","98d11dbd2f7757aa72cd444806ea419a0a060e14","2016/06/28 00:00:00.000",2016,454261.140096105,6680613.64771925,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2019/01/21 00:00:00.000",2019,490108.698441255,6724876.22991376,"LPO anjoux"
"Blaireau européen","Meles meles","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2019/01/21 00:00:00.000",2019,490108.698441255,6724876.22991376,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/03/17 00:00:00.000",2015,421374.311580259,6710459.75489843,"LPO anjoux"
"Sanglier","Sus scrofa","8aa132d4059539fa386d045a75a10ef1b481bbe4","2020/12/22 00:00:00.000",2020,325337.396975254,6696916.58037911,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2016/01/18 00:00:00.000",2016,411146.302224049,6669807.54758169,"LPO anjoux"
"Sanglier","Sus scrofa","e1d50c48e55fab73cd4468e23d4a46a6770c4f18","2016/07/15 00:00:00.000",2016,443191.602840512,6705081.05848044,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2016/01/18 00:00:00.000",2016,410851.61880193,6669756.72253891,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411546.143794439,6671584.4944513,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411395.823341256,6670987.58581267,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411641.961680688,6671632.47458146,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411933.87789573,6671566.37272549,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411442.515383364,6670706.55322306,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411408.65962244,6670976.51389779,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411617.667323109,6670168.12817498,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411719.521971108,6671213.17925711,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2019/01/22 00:00:00.000",2019,411617.667323109,6670168.12817498,"LPO anjoux"
"Sanglier","Sus scrofa","8a18848fe8c85c3bcfe7c61271078b80c55f36f8","2017/09/12 00:00:00.000",2017,418267.309927443,6772334.99149937,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2017/03/09 00:00:00.000",2017,468693.904192426,6708833.67289978,"LPO anjoux"
"Sanglier","Sus scrofa","7bf1d39cfeea79904b5f002f9b3e81efffa5e91b","2021/12/15 00:00:00.000",2021,429617.6615673,6750947.61822942,"LPO anjoux"
"Blaireau européen","Meles meles","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2021/03/21 00:00:00.000",2021,455534.324418011,6673715.98327775,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2016/04/24 00:00:00.000",2016,478066.305891099,6707149.23584817,"LPO anjoux"
"Blaireau européen","Meles meles","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2021/03/21 00:00:00.000",2021,455872.831213537,6673219.36452504,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6be7bff12414ad918b95409b970f2b883db2cc44","2015/03/05 00:00:00.000",2015,413618.495680496,6683872.07189946,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2015/03/05 00:00:00.000",2015,413618.495680496,6683872.07189946,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2017/03/09 00:00:00.000",2017,464822.247469386,6708032.95576294,"LPO anjoux"
"Sanglier","Sus scrofa","8534d19d67d629d14275beafa3418a5bcfc0496c","2020/06/02 00:00:00.000",2020,387883.365588687,6737454.90329083,"LPO anjoux"
"Blaireau européen","Meles meles","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2019/09/25 00:00:00.000",2019,448109.610499379,6697088.68571802,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2016/04/08 00:00:00.000",2016,480206.22497017,6706922.82410469,"LPO anjoux"
"Blaireau européen","Meles meles","371267994ece34a8354255a5fedf387b6a7d97e0","2017/02/04 00:00:00.000",2017,456011.991464909,6723477.85588677,"LPO anjoux"
"Sanglier","Sus scrofa","8def6b459fd1ee11cf8694b5550e28c6bd6f7d73","2021/02/27 00:00:00.000",2021,444845.51712302,6730825.45079306,"LPO anjoux"
"Sanglier","Sus scrofa","e1d50c48e55fab73cd4468e23d4a46a6770c4f18","2021/10/28 00:00:00.000",2021,443461.37488261,6704709.20281861,"LPO anjoux"
"Sanglier","Sus scrofa","b6ecbae14395b04e57358a2a7047050ebbd5a156","2018/03/16 00:00:00.000",2018,478894.748450057,6706464.96167401,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/07/08 00:00:00.000",2016,404448.254262072,6714304.03520191,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2015/12/31 00:00:00.000",2015,481140.87941042,6699036.06925237,"LPO anjoux"
"Blaireau européen","Meles meles","c42e4e11d5ba4b40f8fb73eeb90b61e57cbc9226","2020/02/26 00:00:00.000",2020,318883.787157524,6736913.2490432,"LPO anjoux"
"Sanglier","Sus scrofa","b6ecbae14395b04e57358a2a7047050ebbd5a156","2019/01/24 00:00:00.000",2019,444316.766003514,6723352.15330652,"LPO anjoux"
"Sanglier","Sus scrofa","5bab0bea2220e65beb310c87eec3811bcc8e136e","2017/04/09 00:00:00.000",2017,371917.331686819,6698018.73212632,"LPO anjoux"
"Sanglier","Sus scrofa","7c6cf86e10d50f4a9a4ec1e8d1652d7ead8772b1","2017/09/19 00:00:00.000",2017,336475.71241965,6731752.75298056,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/19 00:00:00.000",2017,431895.614457474,6717557.43631657,"LPO anjoux"
"Blaireau européen","Meles meles","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/19 00:00:00.000",2017,431883.132260686,6717506.28968124,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/19 00:00:00.000",2017,442672.489474918,6736020.50014066,"LPO anjoux"
"Blaireau européen","Meles meles","ec4c12d82c789edf44715657f518a94bbff351d5","2016/02/14 00:00:00.000",2016,445083.902816629,6688333.56019834,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","99542891dfe6d3c2e7383cb84fa1448c7c5fdab6","2014/04/23 00:00:00.000",2014,449519.835555286,6722610.2438644,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b6ecbae14395b04e57358a2a7047050ebbd5a156","2021/05/19 00:00:00.000",2021,483017.240447053,6702230.70445635,"LPO anjoux"
"Sanglier","Sus scrofa","99542891dfe6d3c2e7383cb84fa1448c7c5fdab6","2014/04/23 00:00:00.000",2014,449519.259882894,6722550.6430917,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/03/25 00:00:00.000",2017,438500.830798558,6706059.6257442,"LPO anjoux"
"Blaireau européen","Meles meles","883404acc37667b3e99468e5d98fa85f8018e60b","2021/12/23 00:00:00.000",2021,326171.429345274,6697036.79102886,"LPO anjoux"
"Sanglier","Sus scrofa","ad23d77eda252242b211217b742c779298241623","2017/09/20 00:00:00.000",2017,403255.546901323,6770295.5926371,"LPO anjoux"
"Blaireau européen","Meles meles","85648d54b23a31f3146b91d7a5ef1c3545fe91c7","2016/05/20 00:00:00.000",2016,421502.650698886,6743721.32663126,"LPO anjoux"
"Blaireau européen","Meles meles","02686370149d882efc6054344ab5396441f6288e","2020/01/09 00:00:00.000",2020,472264.846841355,6696011.98376414,"LPO anjoux"
"Blaireau européen","Meles meles","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/07/26 00:00:00.000",2016,424246.20166907,6691019.88944175,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2020/05/27 00:00:00.000",2020,407822.99709426,6724467.93671944,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/07/26 00:00:00.000",2016,424246.20166907,6691019.88944175,"LPO anjoux"
"Sanglier","Sus scrofa","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2016/01/17 00:00:00.000",2016,460371.707400865,6696059.21007831,"LPO anjoux"
"Sanglier","Sus scrofa","1c13bb5dc4505ba95fd0ab31189ea4912cfcb4bf","2017/03/02 00:00:00.000",2017,421008.100392811,6705014.99543575,"LPO anjoux"
"Blaireau européen","Meles meles","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/21 00:00:00.000",2017,456966.082693733,6735385.19266678,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/21 00:00:00.000",2017,459763.425442953,6740272.85752986,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/21 00:00:00.000",2017,460561.024294928,6739018.49218159,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/21 00:00:00.000",2017,460495.690054902,6739139.89192137,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2017/09/21 00:00:00.000",2017,460239.787459621,6740312.463871,"LPO anjoux"
"Sanglier","Sus scrofa","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/07/26 00:00:00.000",2016,424251.766204486,6690942.1268861,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b6ecbae14395b04e57358a2a7047050ebbd5a156","2021/05/25 00:00:00.000",2021,442406.86536395,6741542.95758698,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2018/03/13 00:00:00.000",2018,481808.182993744,6698877.53106372,"LPO anjoux"
"Blaireau européen","Meles meles","966689559eb6904bdd191f9fee198d46b0b784d8","2014/04/08 00:00:00.000",2014,378030.438217449,6675013.5110874,"LPO anjoux"
"Blaireau européen","Meles meles","ec4c12d82c789edf44715657f518a94bbff351d5","2016/02/14 00:00:00.000",2016,444826.709512568,6688545.78976637,"LPO anjoux"
"Blaireau européen","Meles meles","40bab7ea43c6cb8e4a4f6f9ca5373ef60a8e7843","2016/01/23 00:00:00.000",2016,461797.287504957,6719692.07116611,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","02686370149d882efc6054344ab5396441f6288e","2016/04/08 00:00:00.000",2016,480472.750190516,6705726.76290056,"LPO anjoux"
"Sanglier","Sus scrofa","b6ecbae14395b04e57358a2a7047050ebbd5a156","2021/05/22 00:00:00.000",2021,442814.740292451,6727826.83773991,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","02686370149d882efc6054344ab5396441f6288e","2015/12/31 00:00:00.000",2015,480175.608090288,6706490.30736701,"LPO anjoux"
"Sanglier","Sus scrofa","6be7bff12414ad918b95409b970f2b883db2cc44","2017/02/09 00:00:00.000",2017,411642.988275501,6670204.82766749,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/12/01 00:00:00.000",2015,382305.944852892,6681071.19797285,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","98d11dbd2f7757aa72cd444806ea419a0a060e14","2016/03/13 00:00:00.000",2016,471956.880204932,6686718.61709116,"LPO anjoux"
